bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
9.0849905,38.632793,Surface water (Pond/Stream),Outside the yard,No,,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,2,No,,Discharge into drains,Yes,,Yes,Utility company/government,Card,No,15,4,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,-888,-888,-888,-888,-888,Yes,4,Satisfied,Yes,2,20,Satisfied,Satisfied,Satisfied,Satisfied,267
9.0240202,38.606079,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Dumped,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,No,0,,Electric connection through power lines/solar power,Charcoal,Gravel,"No, somewhat unsafe",Rarely,60,90,30,5,180,No,-888,Don't know,No,5,25,Satisfied,Satisfied,Satisfied,Satisfied,268
9.0789242,38.632607,Surface water (Pond/Stream),Outside the yard,No,,Yes,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,-777,No,,Discharge into drains,Yes,,Yes,Utility company/government,Card,No,10,7,Electric connection through power lines/solar power,Fire Wood,Gravel,Neutral - neither safe or unsafe,Rarely,45,50,5,1,60,Yes,2.5,Satisfied,Yes,1.5,20,Satisfied,Satisfied,Dissatisfied,Satisfied,269
9.0767365,38.619221,Public Tap /Standpipe Water,Outside the yard,Yes,26,Yes,No,Dissatisfied,No,Surface water (Pond/Stream),Outside the yard,5,No,Pit latrine,Deep (more than 3 meters),No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,8,2,Electric connection through power lines/solar power,Fire Wood,Gravel,"No, somewhat unsafe",Rarely,90,-888,15,15,-888,No,5,Satisfied,No,1.5,15,Satisfied,Satisfied,Satisfied,Satisfied,270
9.0604429,38.606426,Public Tap /Standpipe Water,Outside the yard,Yes,1,Yes,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,-777,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,12,12,Electric connection through power lines/solar power,Fire Wood,Gravel,"No, somewhat unsafe",Rarely,50,-888,15,15,-888,Yes,2,Dissatisfied,Yes,6,60,Satisfied,Satisfied,Don't know,Very Satisfied,271
9.0346565,38.615501,Private delivery (e.g. by horse or carried),Outside the yard,Yes,24,Yes,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,4,12,Electric connection through power lines/solar power,Charcoal,Dirt,"No, very unsafe",Rarely,60,-888,5,5,60,Yes,3,Satisfied,No,1,5,Don't know,Don't know,Don't know,Don't know,272
9.0601635,38.604305,Public Tap /Standpipe Water,Outside the yard,Yes,6,No,No,Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,2,Dumped,30,No,,Discharge into sewer,No,No,Yes,Utility company/government,Cash to neighbors,No,0,,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, very unsafe",Rarely,-888,-888,30,30,-888,Yes,-888,Dissatisfied,No,-888,,Don't know,Don't know,Don't know,Don't know,273
9.0185623,38.594975,Surface water (Pond/Stream),Outside the yard,No,,No,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Dumped,2,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Fire Wood,Dirt,"No, very unsafe",Rarely,60,60,40,60,60,No,3,Very Dissatisfied,Yes,12,90,Satisfied,Satisfied,Dissatisfied,Neutral,274
9.0415764,38.599003,Public Tap /Standpipe Water,Outside the yard,Yes,20,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Dumped,-888,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,12,24,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","Yes, most of the time",-888,-888,-888,-888,-888,No,-888,Don't know,No,-888,,Don't know,Don't know,Don't know,Don't know,275
9.0785351,38.615166,Tanker Truck,Outside the yard,No,,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,2,Dumped,5,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,0,,Electric connection through power lines/solar power,Fire Wood,Gravel,"No, somewhat unsafe",Rarely,90,120,20,-888,90,Yes,10,Satisfied,No,2.5,25,Don't know,Don't know,Don't know,Don't know,276
9.4440298,38.341953,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,11,Dumped,-888,No,,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,10,24,Electric connection through power lines/solar power,Electricity,Gravel,"No, somewhat unsafe",Rarely,120,120,10,15,120,Yes,.60000002,Satisfied,No,-888,,Don't know,Don't know,Don't know,Don't know,277
9.4405832,38.34182,Public Tap /Standpipe Water,Outside the yard,Yes,26,No,No,Dissatisfied,No,Borehole,Outside the yard,1.5,No,Pit latrine,Standard (about 3 meters),Yes,4,Dumped,10,No,,Discharge into drains,Yes,,Yes,Utility company/government,Cash to neighbors,Yes,6,24,Electric connection through power lines/solar power,Charcoal,Dirt,"Yes, very safe","Yes, most of the time",-888,-888,5,5,-888,Yes,.5,Satisfied,No,1,15,Satisfied,Satisfied,Dissatisfied,Satisfied,278
9.0630035,38.683083,Home Piped Water,Outside the yard,Yes,30,No,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Dumped,2,Yes,Weekly,Discharge into drains,No,Yes,Yes,Utility company/government,Cash to neighbors,Yes,7,9,Electric connection through power lines/solar power,Charcoal,Cobblestone,"No, somewhat unsafe","Yes, most of the time",60,-888,15,5,-888,No,2,Don't know,Yes,1.5,15,Satisfied,Satisfied,Satisfied,Satisfied,279
9.0235128,38.698208,Public Tap /Standpipe Water,Outside the yard,Yes,22,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,10,No,,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Cash to neighbors,Yes,0,,Electric connection through power lines/solar power,Charcoal,Gravel,"No, somewhat unsafe",Rarely,-888,-888,10,10,30,Yes,6,Dissatisfied,No,1.5,15,Satisfied,Don't know,Don't know,Don't know,280
9.0174294,38.678478,Home Piped Water,In own household,Yes,28,Yes,Yes,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,15,No,,Discharge into drains,No,Yes,Yes,Utility company/government,Card,No,4,5,Electric connection through power lines/solar power,Electricity,Gravel,"No, somewhat unsafe",Rarely,30,30,10,2,30,Yes,4,Satisfied,No,4,90,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,281
9.0248861,38.698338,Public Tap /Standpipe Water,Outside the yard,Yes,5,Yes,Yes,Neutral,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,4,Dumped,-888,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,1,16,Electric connection through power lines/solar power,Charcoal,Cobblestone,"No, somewhat unsafe",Rarely,-888,-888,15,-888,-888,Yes,-888,Very Satisfied,No,-888,,Don't know,Don't know,Don't know,Don't know,282
9.0340099,38.714413,Public Tap /Standpipe Water,Outside the yard,Yes,2,Yes,Yes,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,3,Dumped,20,No,,Discharge into sewer,No,No,Yes,Utility company/government,Card,Yes,2,10,Electric connection through power lines/solar power,Electricity,Gravel,"No, somewhat unsafe",Rarely,60,30,20,-777,60,No,3,Satisfied,No,3,30,Don't know,Don't know,Don't know,Don't know,283
9.0429487,38.684834,Public Tap /Standpipe Water,Outside the yard,No,,Yes,No,Neutral,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,4,Burning,5,No,,Discharge into drains,Yes,,Yes,Utility company/government,Cash to neighbors,Yes,5,1,Electric connection through power lines/solar power,Charcoal,Dirt,"No, very unsafe","No, not at all",-888,-888,10,5,-888,Yes,4,Satisfied,No,6,30,Don't know,Don't know,Don't know,Don't know,284
9.0352764,38.686005,Home Piped Water,Outside the yard,Yes,15,Yes,Yes,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,Yes,Other,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,4,24,Electric connection through power lines/solar power,Charcoal,Dirt,"No, very unsafe",Rarely,60,120,30,10,-888,No,8,Satisfied,No,12,60,,,,Satisfied,285
9.0606213,38.606701,Home Piped Water,Outside the yard,Yes,26,Yes,No,Dissatisfied,No,Public Tap /Standpipe Water,Outside the yard,6,No,Pit latrine,Shallow (less than 3 meters),No,,Dumped,3,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,16,6,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, very unsafe",Rarely,60,120,120,-777,120,Yes,5,Very Dissatisfied,Yes,4,30,Dissatisfied,Dissatisfied,Dissatisfied,Very Dissatisfied,286
9.0182343,38.700985,Surface water (Pond/Stream),Outside the yard,No,,Yes,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,6,Dumped,3,No,,Discharge into sewer,No,No,Yes,Utility company/government,Cash to neighbors,Yes,7,24,Electric connection through power lines/solar power,Charcoal,Gravel,"No, somewhat unsafe","Yes, most of the time",30,15,5,5,30,No,30,Dissatisfied,No,4,25,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,287
9.0370054,38.693508,Public Tap /Standpipe Water,Outside the yard,No,,Yes,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,7,Dumped,5,No,,Discharge into sewer,No,No,Yes,Utility company/government,Paper bill,Yes,6,12,Electric connection through power lines/solar power,Charcoal,Gravel,"No, very unsafe",Rarely,120,120,10,-888,120,Yes,1,Very Dissatisfied,No,1.5,15,Don't know,Don't know,Don't know,Don't know,288
9.0367336,38.693123,Public Tap /Standpipe Water,Outside the yard,Don't know,,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,2,Dumped,6,No,,Discharge in open area/compound,Yes,,Yes,Utility company/government,Card,Yes,15,24,Electric connection through power lines/solar power,Charcoal,Gravel,"No, very unsafe","No, not at all",15,-888,3,-777,90,Yes,6,Satisfied,No,2,15,Don't know,Don't know,Don't know,Don't know,289
9.0426207,38.683887,Public Tap /Standpipe Water,Outside the yard,Yes,21,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,10,No,,Discharge into sewer,No,No,Yes,Utility company/government,Card,No,0,,Electric connection through power lines/solar power,Electricity,Gravel,"No, very unsafe",Rarely,120,-888,30,10,60,Yes,6,Satisfied,Yes,10,120,Satisfied,Satisfied,Don't know,Satisfied,290
9.4042606,38.495956,Surface water (Pond/Stream),Outside the yard,No,,No,No,Dissatisfied,Yes,,,,,No facility/bush,,No,,Dumped,-777,No,,Discharge into sewer,No,No,No,,,,,,Torch/flashlight/electric lantern,Charcoal,Gravel,"Yes, somewhat safe","Yes, most of the time",240,240,10,-777,-888,Yes,1,Satisfied,Yes,1,10,Satisfied,Don't know,Don't know,Don't know,291
9.4016132,38.498505,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,10,No,,Discharge into sewer,Yes,,No,,,,,,Oil/kerosene lantern,Fire Wood,Gravel,"No, very unsafe",Rarely,180,-888,10,-777,-888,No,.5,Very Dissatisfied,Yes,1,15,Satisfied,Satisfied,Satisfied,Satisfied,292
9.4023085,38.49736,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Dissatisfied,Yes,,,,,No facility/bush,,No,,Burning,-777,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,300,-888,60,-777,-888,Yes,.30000001,Very Dissatisfied,Yes,6,90,Satisfied,Satisfied,Neutral,Satisfied,293
9.4412746,38.339962,Surface water (Pond/Stream),Outside the yard,No,,Yes,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,-888,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,8,12,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, very unsafe","No, not at all",-888,-888,10,10,-888,Yes,.5,Very Dissatisfied,No,2,20,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,294
9.4367743,38.34174,Public Tap /Standpipe Water,In own household,Yes,15,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,2,Burning,-888,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,5,1,Electric connection through power lines/solar power,Charcoal,Tarmac/asphalt/paved - good quality,Neutral - neither safe or unsafe,"Yes, most of the time",-888,-888,10,15,-888,Yes,1,Dissatisfied,No,5,30,Neutral,Satisfied,Satisfied,Satisfied,295
9.4377813,38.342152,Surface water (Pond/Stream),Outside the yard,No,,Yes,Yes,Very Dissatisfied,Yes,,,,,No facility/bush,,No,,Dumped,30,No,,Discharge in open area/compound,Yes,,No,,,,,,Candles,Charcoal,Dirt,"No, somewhat unsafe",Rarely,-888,-888,10,1,-888,Yes,4,Very Dissatisfied,Yes,2,20,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,296
9.4443159,38.340981,Home Piped Water,Outside the yard,Yes,26,No,Yes,Very Dissatisfied,No,Public Tap /Standpipe Water,Outside the yard,1,No,Pit latrine,Shallow (less than 3 meters),No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,No,-888,3,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,90,120,10,5,-888,Yes,1,Neutral,Yes,1,15,Satisfied,Satisfied,Satisfied,Very Satisfied,297
9.4474001,38.340122,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,2,Collected by private firm,-888,Yes,Monthly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,20,4,Electric connection through power lines/solar power,Electricity,Dirt,"Yes, very safe",Rarely,-888,90,45,15,-888,Yes,4,Satisfied,Yes,3,30,Dissatisfied,Satisfied,Satisfied,Satisfied,298
9.4429054,38.34124,Home Piped Water,In own household,Yes,26,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,5,Dumped,5,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,20,4,Electric connection through power lines/solar power,Electricity,Gravel,"Yes, somewhat safe",Rarely,150,-888,10,5,-888,Yes,1,Dissatisfied,No,3,10,Don't know,Neutral,Neutral,Don't know,299
9.4421415,38.341782,Home Piped Water,In own household,Yes,26,No,No,Very Dissatisfied,No,Borehole,In own household,,No,Pit latrine,Shallow (less than 3 meters),Yes,4,Dumped,10,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,5,8,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,120,120,4,5,90,Yes,.2,Dissatisfied,No,.60000002,10,Satisfied,Very Dissatisfied,Dissatisfied,Dissatisfied,300
9.4441662,38.340851,Home Piped Water,Outside the yard,Yes,27,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,4,Dumped,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,1,6,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, very unsafe","No, not at all",-888,90,5,5,-888,Yes,3,Neutral,No,1,10,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,301
9.4629526,38.883457,Home Piped Water,Outside the yard,Yes,6,No,No,Dissatisfied,Yes,,,,,No facility/bush,,No,,Burning,-777,No,,A hole in the yard or outside,Yes,,Yes,Utility company/government,Paper bill,Yes,20,1,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",120,-888,10,-777,-888,Yes,.2,Satisfied,No,.5,5,Don't know,Don't know,Don't know,Don't know,302
9.4631796,38.879883,Surface water (Pond/Stream),Outside the yard,No,,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Dumped,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,20,12,Electric connection through power lines/solar power,Animal Dung,Tarmac/asphalt/paved - good quality,"No, somewhat unsafe","Yes, always",180,-888,3,-777,-888,Yes,1,Satisfied,Yes,1.5,15,Satisfied,Satisfied,Satisfied,Neutral,303
9.4616413,38.883411,Home Piped Water,In own household,Yes,4,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Burning,-777,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,15,24,Electric connection through power lines/solar power,Charcoal,Dirt,"No, very unsafe","No, not at all",120,-888,15,-777,-888,Yes,.5,Satisfied,No,.30000001,3,Satisfied,Dissatisfied,Don't know,Don't know,304
9.463809,38.885849,Home Piped Water,In own household,Yes,11,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,-777,No,,Discharge into drains,Yes,,Yes,Utility company/government,Cash to neighbors,No,13,8,Electric connection through power lines/solar power,Fire Wood,Gravel,"No, somewhat unsafe","Yes, most of the time",120,-888,3,-777,60,Yes,.30000001,Dissatisfied,No,.2,2,Satisfied,Don't know,Don't know,Don't know,305
9.4634056,38.882183,Public Tap /Standpipe Water,Outside the yard,Yes,3,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Burning,-777,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,3,4,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",120,-888,15,-777,-888,No,1.5,Satisfied,Yes,1.5,15,Satisfied,Dissatisfied,Satisfied,Satisfied,306
9.4629641,38.881119,Home Piped Water,In own yard/plot,Yes,5,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Burning,-777,No,,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,Yes,5,12,Electric connection through power lines/solar power,Charcoal,Dirt,"No, somewhat unsafe",Rarely,60,60,10,-777,-888,No,1.5,Neutral,Yes,1.5,15,Neutral,Very Dissatisfied,Dissatisfied,Dissatisfied,307
9.4634275,38.88168,Home Piped Water,In own yard/plot,Yes,6,Yes,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,-777,No,,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,No,25,10,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","Yes, most of the time",120,120,5,-777,120,No,1.5,Neutral,Yes,1.5,15,Very Satisfied,Satisfied,Satisfied,Satisfied,308
9.4641266,38.880093,Home Piped Water,In own yard/plot,Yes,7,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,3,Burning,-777,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,No,15,12,Electric connection through power lines/solar power,Fire Wood,Tarmac/asphalt/paved - good quality,"Yes, somewhat safe","Yes, most of the time",70,-888,2,-777,-888,No,1,Satisfied,Yes,.30000001,3,Satisfied,Satisfied,Satisfied,Satisfied,309
9.4627047,38.880241,Home Piped Water,In own yard/plot,Yes,10,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,1,No,,Discharge into sewer,No,No,Yes,Utility company/government,Paper bill,No,10,12,Electric connection through power lines/solar power,Fire Wood,Tarmac/asphalt/paved - good quality,"Yes, very safe","Yes, always",90,-888,1,-777,110,Yes,2,Satisfied,Yes,2,20,Dissatisfied,Dissatisfied,Neutral,Neutral,310
9.4612932,38.88179,Home Piped Water,In own yard/plot,Yes,16,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,-777,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,15,12,Electric connection through power lines/solar power,Fire Wood,Gravel,"No, somewhat unsafe",Rarely,-888,-888,15,-777,-888,No,1,Dissatisfied,Yes,.5,10,Satisfied,Satisfied,Satisfied,Satisfied,311
